"entrez";"symbol";"pubmed_id";"organ_system";"driver_type";"drivers_id";"Entry"
545;"ATR";26099045;"Gynecologic";"cancer";412;"Q13535"
463;"ZFHX3";27311963;"Multiple";"cancer";413;"Q15911"
463;"ZFHX3";26000489;"Urologic";"cancer";414;"Q15911"
673;"BRAF";26824661;"Soft tissue";"cancer";415;"P15056"
546;"ATRX";29625053;"Multiple";"cancer";416;"P46100"
667;"DST";20399149;"Soft tissue";"cancer";417;"Q03001"
673;"BRAF";26192916;"Hematologic and lymphatic";"cancer";418;"P15056"
667;"DST";27311963;"Multiple";"cancer";419;"Q03001"
673;"BRAF";29895955;"Hematologic and lymphatic";"cancer";420;"P15056"
668;"FOXL2";14993899;"Multiple";"cancer";421;"P58012"
546;"ATRX";24120142;"Soft tissue";"cancer";422;"P46100"
673;"BRAF";28297679;"Developmental gastrointestinal";"cancer";423;"P15056"
668;"FOXL2";29950560;"Gynecologic";"cancer";424;"P58012"
546;"ATRX";26061751;"Soft tissue";"cancer";425;"P46100"
673;"BRAF";30718927;"Core gastrointestinal";"cancer";426;"P15056"
546;"ATRX";26824661;"Soft tissue";"cancer";427;"P46100"
673;"BRAF";14993899;"Multiple";"cancer";428;"P15056"
546;"ATRX";24705250;"Soft tissue";"cancer";429;"P46100"
673;"BRAF";27149842;"Core gastrointestinal";"cancer";430;"P15056"
673;"BRAF";30107175;"Endocrine";"cancer";431;"P15056"
673;"BRAF";29489754;"Multiple";"cancer";432;"P15056"
546;"ATRX";14993899;"Multiple";"cancer";433;"P46100"
673;"BRAF";28467829;"Skin";"cancer";434;"P15056"
718;"C3";26121086;"Soft tissue";"cancer";435;"P01024"
673;"BRAF";22817889;"Skin";"cancer";436;"P15056"
673;"BRAF";22980975;"Thoracic";"cancer";437;"P15056"
673;"BRAF";23817572;"Soft tissue";"cancer";438;"P15056"
673;"BRAF";28667006;"Developmental gastrointestinal";"cancer";439;"P15056"
719;"C3AR1";27311963;"Multiple";"cancer";440;"Q16581"
673;"BRAF";27687306;"Thoracic";"cancer";441;"P15056"
730;"C7";28362259;"Multiple";"cancer";442;"P10643"
673;"BRAF";20668451;"Gynecologic";"cancer";443;"P15056"
738;"VPS51";28362259;"Multiple";"cancer";444;"Q9UID3"
673;"BRAF";24132290;"Multiple";"cancer";445;"P15056"
744;"MPPED2";27311963;"Multiple";"cancer";446;"Q15777"
673;"BRAF";22842228;"Skin";"cancer";447;"P15056"
773;"CACNA1A";29625053;"Multiple";"cancer";448;"O00555"
546;"ATRX";29489754;"Multiple";"cancer";449;"P46100"
673;"BRAF";26214590;"Skin";"cancer";450;"P15056"
546;"ATRX";21252315;"Developmental gastrointestinal";"cancer";451;"P46100"
668;"FOXL2";23539594;"Multiple";"cancer";452;"P58012"
673;"BRAF";25576899;"Endocrine";"cancer";453;"P15056"
546;"ATRX";24336570;"Soft tissue";"cancer";454;"P46100"
673;"BRAF";26466571;"Hematologic and lymphatic";"cancer";455;"P15056"
673;"BRAF";24390350;"Multiple";"cancer";456;"P15056"
673;"BRAF";25501392;"Multiple";"cancer";457;"P15056"
672;"BRCA1";29625053;"Multiple";"cancer";458;"P38398"
546;"ATRX";24132290;"Multiple";"cancer";459;"P46100"
673;"BRAF";22327622;"Core gastrointestinal";"cancer";460;"P15056"
774;"CACNA1B";27311963;"Multiple";"cancer";461;"Q00975"
672;"BRCA1";29622464;"Gynecologic";"cancer";462;"P38398"
673;"BRAF";22327622;"Thoracic";"cancer";463;"P15056"
546;"ATRX";26632267;"Soft tissue";"cancer";464;"P46100"
775;"CACNA1C";30107175;"Endocrine";"cancer";465;"Q13936"
672;"BRCA1";21720365;"Gynecologic";"cancer";466;"P38398"
775;"CACNA1C";29622466;"Core gastrointestinal";"cancer";467;"Q13936"
672;"BRCA1";27087322;"Urologic";"cancer";468;"P38398"
775;"CACNA1C";27313181;"Core gastrointestinal";"cancer";469;"Q13936"
546;"ATRX";27009842;"Soft tissue";"cancer";470;"P46100"
776;"CACNA1D";14993899;"Multiple";"cancer";471;"Q01668"
546;"ATRX";29489755;"Multiple";"cancer";472;"P46100"
777;"CACNA1E";29854292;"Gynecologic";"cancer";473;"Q15878"
673;"BRAF";29622466;"Core gastrointestinal";"cancer";474;"P15056"
672;"BRCA1";27325650;"Urologic";"cancer";475;"P38398"
777;"CACNA1E";22817890;"Hematologic and lymphatic";"cancer";476;"Q15878"
673;"BRAF";31444325;"Hematologic and lymphatic";"cancer";477;"P15056"
672;"BRCA1";14993899;"Multiple";"cancer";478;"P38398"
781;"CACNA2D1";18772397;"Developmental gastrointestinal";"cancer";479;"P54289"
673;"BRAF";27311963;"Multiple";"cancer";480;"P15056"
781;"CACNA2D1";22510280;"Thoracic";"cancer";481;"P54289"
673;"BRAF";31320640;"Skin";"cancer";482;"P15056"
672;"BRCA1";28296713;"Skin";"cancer";483;"P38398"
794;"CALB2";29854292;"Gynecologic";"cancer";484;"P22676"
673;"BRAF";27135926;"Gynecologic";"cancer";485;"P15056"
546;"ATRX";27311963;"Multiple";"cancer";486;"P46100"
672;"BRCA1";24132290;"Multiple";"cancer";487;"P38398"
797;"CALCB";27311963;"Multiple";"cancer";488;"P10092"
673;"BRAF";22197931;"Skin";"cancer";489;"P15056"
799;"CALCR";24120142;"Soft tissue";"cancer";490;"P30988"
673;"BRAF";26941397;"Endocrine";"cancer";491;"P15056"
546;"ATRX";31320640;"Skin";"cancer";492;"P46100"
800;"CALD1";26909576;"Developmental gastrointestinal";"cancer";493;"Q05682"
673;"BRAF";22158541;"Hematologic and lymphatic";"cancer";494;"P15056"
546;"ATRX";31320640;"Skin";"cancer";495;"P46100"
672;"BRCA1";24390350;"Multiple";"cancer";496;"P38398"
800;"CALD1";29622466;"Core gastrointestinal";"cancer";497;"Q05682"
673;"BRAF";32025015;"Multiple";"cancer";498;"P15056"
672;"BRCA1";27311963;"Multiple";"cancer";499;"P38398"
811;"CALR";14993899;"Multiple";"cancer";500;"P27797"
672;"BRCA1";27135926;"Gynecologic";"cancer";501;"P38398"
673;"BRAF";26000489;"Urologic";"cancer";502;"P15056"
811;"CALR";24325356;"Hematologic and lymphatic";"cancer";503;"P27797"
546;"ATRX";27135926;"Gynecologic";"cancer";504;"P46100"
673;"BRAF";32494066;"Multiple";"cancer";505;"P15056"
811;"CALR";22343534;"Hematologic and lymphatic";"cancer";506;"P27797"
673;"BRAF";26343386;"Skin";"cancer";507;"P15056"
811;"CALR";24325359;"Hematologic and lymphatic";"cancer";508;"P27797"
673;"BRAF";27236916;"Endocrine";"cancer";509;"P15056"
821;"CANX";28467829;"Skin";"cancer";510;"P27824"
672;"BRCA1";26017449;"Gynecologic";"cancer";511;"P38398"
673;"BRAF";24859340;"Head and neck";"cancer";512;"P15056"
831;"CAST";28362259;"Multiple";"cancer";513;"P20810"
672;"BRCA1";27161491;"Gynecologic";"cancer";514;"P38398"
833;"CARS1";14993899;"Multiple";"cancer";515;"P49589"
546;"ATRX";25743702;"Endocrine";"cancer";516;"P46100"
836;"CASP3";14993899;"Multiple";"cancer";517;"P42574"
672;"BRCA1";26000489;"Urologic";"cancer";518;"P38398"
841;"CASP8";26934577;"Head and neck";"cancer";519;"Q14790"
672;"BRCA1";32494066;"Multiple";"cancer";520;"P38398"
841;"CASP8";29625053;"Multiple";"cancer";521;"Q14790"
672;"BRCA1";22722201;"Gynecologic";"cancer";522;"P38398"
546;"ATRX";23334666;"Soft tissue";"cancer";523;"P46100"
841;"CASP8";29622464;"Gynecologic";"cancer";524;"Q14790"
673;"BRAF";26544944;"Urologic";"cancer";525;"P15056"
546;"ATRX";32494066;"Multiple";"cancer";526;"P46100"
841;"CASP8";26950094;"Skin";"cancer";527;"Q14790"
673;"BRAF";23539594;"Multiple";"cancer";528;"P15056"
546;"ATRX";22286061;"Soft tissue";"cancer";529;"P46100"
672;"BRCA1";23539594;"Multiple";"cancer";530;"P38398"
673;"BRAF";21499247;"Skin";"cancer";531;"P15056"
841;"CASP8";22810696;"Core gastrointestinal";"cancer";532;"Q14790"
673;"BRAF";24705251;"Soft tissue";"cancer";533;"P15056"
841;"CASP8";25631445;"Head and neck";"cancer";534;"Q14790"
841;"CASP8";26451490;"Gynecologic";"cancer";535;"Q14790"
673;"BRAF";26806338;"Core gastrointestinal";"cancer";536;"P15056"
546;"ATRX";29100075;"Soft tissue";"cancer";537;"P46100"
672;"BRCA1";26099045;"Gynecologic";"cancer";538;"P38398"
841;"CASP8";14993899;"Multiple";"cancer";539;"Q14790"
672;"BRCA1";25301631;"Thoracic";"cancer";540;"P38398"
673;"BRAF";22237106;"Hematologic and lymphatic";"cancer";541;"P15056"
841;"CASP8";24390350;"Multiple";"cancer";542;"Q14790"
673;"BRAF";29625053;"Multiple";"cancer";543;"P15056"
546;"ATRX";23539594;"Multiple";"cancer";544;"P46100"
673;"BRAF";23583981;"Soft tissue";"cancer";545;"P15056"
841;"CASP8";27311963;"Multiple";"cancer";546;"Q14790"
673;"BRAF";22622578;"Skin";"cancer";547;"P15056"
841;"CASP8";27135926;"Gynecologic";"cancer";548;"Q14790"
675;"BRCA2";29625053;"Multiple";"cancer";549;"P51587"
546;"ATRX";27270107;"Soft tissue";"cancer";550;"P46100"
841;"CASP8";32025015;"Multiple";"cancer";551;"Q14790"
675;"BRCA2";22981675;"Urologic";"cancer";552;"P51587"
546;"ATRX";24705251;"Soft tissue";"cancer";553;"P46100"
841;"CASP8";28988769;"Urologic";"cancer";554;"Q14790"
675;"BRCA2";21720365;"Gynecologic";"cancer";555;"P51587"
673;"BRAF";24413733;"Soft tissue";"cancer";556;"P15056"
546;"ATRX";23583981;"Soft tissue";"cancer";557;"P46100"
841;"CASP8";32494066;"Multiple";"cancer";558;"Q14790"
675;"BRCA2";27087322;"Urologic";"cancer";559;"P51587"
841;"CASP8";22722201;"Gynecologic";"cancer";560;"Q14790"
675;"BRCA2";28297679;"Developmental gastrointestinal";"cancer";561;"P51587"
841;"CASP8";21798893;"Head and neck";"cancer";562;"Q14790"
546;"ATRX";24880341;"Soft tissue";"cancer";563;"P46100"
675;"BRCA2";14993899;"Multiple";"cancer";564;"P51587"
673;"BRAF";27158780;"Thoracic";"cancer";565;"P15056"
841;"CASP8";28112728;"Gynecologic";"cancer";566;"Q14790"
675;"BRCA2";29945994;"Core gastrointestinal";"cancer";567;"P51587"
673;"BRAF";22810696;"Core gastrointestinal";"cancer";568;"P15056"
841;"CASP8";23539594;"Multiple";"cancer";569;"Q14790"
675;"BRCA2";28667006;"Developmental gastrointestinal";"cancer";570;"P51587"
546;"ATRX";25301631;"Thoracic";"cancer";571;"P46100"
673;"BRAF";24120142;"Soft tissue";"cancer";572;"P15056"
841;"CASP8";30755618;"Urologic";"cancer";573;"Q14790"
675;"BRCA2";24132290;"Multiple";"cancer";574;"P51587"
547;"KIF1A";29625053;"Multiple";"cancer";575;"Q12756"
673;"BRAF";25079552;"Thoracic";"cancer";576;"P15056"
841;"CASP8";26099045;"Gynecologic";"cancer";577;"Q14790"
675;"BRCA2";26632267;"Soft tissue";"cancer";578;"P51587"
563;"AZGP1";24390350;"Multiple";"cancer";579;"P25311"
842;"CASP9";14993899;"Multiple";"cancer";580;"P55211"
567;"B2M";29625053;"Multiple";"cancer";581;"P61769"
675;"BRCA2";27135926;"Gynecologic";"cancer";582;"P51587"
843;"CASP10";27311963;"Multiple";"cancer";583;"Q92851"
675;"BRCA2";26017449;"Gynecologic";"cancer";584;"P51587"
861;"RUNX1";29625053;"Multiple";"cancer";585;"Q01196"
861;"RUNX1";29622464;"Gynecologic";"cancer";586;"Q01196"
567;"B2M";29622464;"Gynecologic";"cancer";587;"P61769"
861;"RUNX1";23000897;"Gynecologic";"cancer";588;"Q01196"
675;"BRCA2";27161491;"Gynecologic";"cancer";589;"P51587"
861;"RUNX1";23634996;"Hematologic and lymphatic";"cancer";590;"Q01196"
675;"BRCA2";26000489;"Urologic";"cancer";591;"P51587"
567;"B2M";26091043;"Skin";"cancer";592;"P61769"
861;"RUNX1";26451490;"Gynecologic";"cancer";593;"Q01196"
675;"BRCA2";27313181;"Core gastrointestinal";"cancer";594;"P51587"
567;"B2M";30606723;"Hematologic and lymphatic";"cancer";595;"P61769"
673;"BRAF";25417114;"Endocrine";"cancer";596;"P15056"
861;"RUNX1";14993899;"Multiple";"cancer";597;"Q01196"
567;"B2M";30718927;"Core gastrointestinal";"cancer";598;"P61769"
861;"RUNX1";21339757;"Hematologic and lymphatic";"cancer";599;"Q01196"
567;"B2M";14993899;"Multiple";"cancer";600;"P61769"
861;"RUNX1";24132290;"Multiple";"cancer";601;"Q01196"
675;"BRCA2";22722201;"Gynecologic";"cancer";602;"P51587"
861;"RUNX1";24390350;"Multiple";"cancer";603;"Q01196"
861;"RUNX1";25501392;"Multiple";"cancer";604;"Q01196"
675;"BRCA2";28810144;"Developmental gastrointestinal";"cancer";605;"P51587"
567;"B2M";26437031;"Hematologic and lymphatic";"cancer";606;"P61769"
861;"RUNX1";29489755;"Multiple";"cancer";607;"Q01196"
861;"RUNX1";27063598;"Hematologic and lymphatic";"cancer";608;"Q01196"
867;"CBL";24896186;"Soft tissue";"cancer";609;"P22681"
567;"B2M";24390350;"Multiple";"cancer";610;"P61769"
675;"BRCA2";23539594;"Multiple";"cancer";611;"P51587"
567;"B2M";25501392;"Multiple";"cancer";612;"P61769"
867;"CBL";26939876;"Gynecologic";"cancer";613;"P22681"
861;"RUNX1";26648538;"Hematologic and lymphatic";"cancer";614;"Q01196"
567;"B2M";29622466;"Core gastrointestinal";"cancer";615;"P61769"
675;"BRCA2";22156295;"Developmental gastrointestinal";"cancer";616;"P51587"
868;"CBLB";14993899;"Multiple";"cancer";617;"Q13191"
567;"B2M";22343534;"Hematologic and lymphatic";"cancer";618;"P61769"
675;"BRCA2";26939876;"Gynecologic";"cancer";619;"P51587"
861;"RUNX1";26908133;"Hematologic and lymphatic";"cancer";620;"Q01196"
868;"CBLB";26437031;"Hematologic and lymphatic";"cancer";621;"Q13191"
868;"CBLB";27135926;"Gynecologic";"cancer";622;"Q13191"
885;"CCK";27311963;"Multiple";"cancer";623;"P06307"
675;"BRCA2";26099045;"Gynecologic";"cancer";624;"P51587"
861;"RUNX1";27311963;"Multiple";"cancer";625;"Q01196"
567;"B2M";21796119;"Hematologic and lymphatic";"cancer";626;"P61769"
887;"CCKBR";20668451;"Thoracic";"cancer";627;"P32239"
861;"RUNX1";27135926;"Gynecologic";"cancer";628;"Q01196"
676;"BRDT";28362259;"Multiple";"cancer";629;"Q58F21"
892;"CCNC";14993899;"Multiple";"cancer";630;"P24863"
861;"RUNX1";27161491;"Gynecologic";"cancer";631;"Q01196"
894;"CCND2";14993899;"Multiple";"cancer";632;"P30279"
894;"CCND2";29489755;"Multiple";"cancer";633;"P30279"
677;"ZFP36L1";29625053;"Multiple";"cancer";634;"Q07352"
894;"CCND2";24705251;"Soft tissue";"cancer";635;"P30279"
861;"RUNX1";32494066;"Multiple";"cancer";636;"Q01196"
677;"ZFP36L1";23000897;"Gynecologic";"cancer";637;"Q07352"
896;"CCND3";23000897;"Gynecologic";"cancer";638;"P30281"
861;"RUNX1";26457647;"Hematologic and lymphatic";"cancer";639;"Q01196"
896;"CCND3";24476821;"Urologic";"cancer";640;"P30281"
896;"CCND3";14993899;"Multiple";"cancer";641;"P30281"
896;"CCND3";29489754;"Multiple";"cancer";642;"P30281"
677;"ZFP36L1";24476821;"Urologic";"cancer";643;"Q07352"
896;"CCND3";22343534;"Hematologic and lymphatic";"cancer";644;"P30281"
677;"ZFP36L1";26451490;"Gynecologic";"cancer";645;"Q07352"
896;"CCND3";30926794;"Hematologic and lymphatic";"cancer";646;"P30281"
677;"ZFP36L1";29354286;"Multiple";"cancer";647;"Q07352"
861;"RUNX1";26437033;"Gynecologic";"cancer";648;"Q01196"
896;"CCND3";29489755;"Multiple";"cancer";649;"P30281"
677;"ZFP36L1";31444325;"Hematologic and lymphatic";"cancer";650;"Q07352"
861;"RUNX1";28452984;"Hematologic and lymphatic";"cancer";651;"Q01196"
896;"CCND3";21796119;"Hematologic and lymphatic";"cancer";652;"P30281"
896;"CCND3";26258846;"Developmental gastrointestinal";"cancer";653;"P30281"
896;"CCND3";27135926;"Gynecologic";"cancer";654;"P30281"
896;"CCND3";31558468;"Hematologic and lymphatic";"cancer";655;"P30281"
677;"ZFP36L1";27311963;"Multiple";"cancer";656;"Q07352"
896;"CCND3";31558468;"Hematologic and lymphatic";"cancer";657;"P30281"
861;"RUNX1";23539594;"Multiple";"cancer";658;"Q01196"
567;"B2M";27311963;"Multiple";"cancer";659;"P61769"
896;"CCND3";21804550;"Hematologic and lymphatic";"cancer";660;"P30281"
861;"RUNX1";26939876;"Gynecologic";"cancer";661;"Q01196"
896;"CCND3";24705251;"Soft tissue";"cancer";662;"P30281"
861;"RUNX1";22817890;"Hematologic and lymphatic";"cancer";663;"Q01196"
896;"CCND3";21399634;"Hematologic and lymphatic";"cancer";664;"P30281"
898;"CCNE1";14993899;"Multiple";"cancer";665;"P24864"
677;"ZFP36L1";27135926;"Gynecologic";"cancer";666;"Q07352"
898;"CCNE1";25501392;"Multiple";"cancer";667;"P24864"
567;"B2M";24413734;"Hematologic and lymphatic";"cancer";668;"P61769"
861;"RUNX1";26099045;"Gynecologic";"cancer";669;"Q01196"
898;"CCNE1";26258846;"Developmental gastrointestinal";"cancer";670;"P24864"
567;"B2M";21804550;"Hematologic and lymphatic";"cancer";671;"P61769"
677;"ZFP36L1";31558468;"Hematologic and lymphatic";"cancer";672;"Q07352"
861;"RUNX1";21909114;"Hematologic and lymphatic";"cancer";673;"Q01196"
898;"CCNE1";27135926;"Gynecologic";"cancer";674;"P24864"
677;"ZFP36L1";31558468;"Hematologic and lymphatic";"cancer";675;"Q07352"
898;"CCNE1";26939876;"Gynecologic";"cancer";676;"P24864"
677;"ZFP36L1";27161491;"Gynecologic";"cancer";677;"Q07352"
909;"CD1A";30718927;"Core gastrointestinal";"cancer";678;"P06126"
861;"RUNX1";22237106;"Hematologic and lymphatic";"cancer";679;"Q01196"
909;"CD1A";28362259;"Multiple";"cancer";680;"P06126"
567;"B2M";32025015;"Multiple";"cancer";681;"P61769"
862;"RUNX1T1";14993899;"Multiple";"cancer";682;"Q06455"
567;"B2M";23539594;"Multiple";"cancer";683;"P61769"
910;"CD1B";22510280;"Thoracic";"cancer";684;"P29016"
862;"RUNX1T1";20668451;"Thoracic";"cancer";685;"Q06455"
912;"CD1D";24390350;"Multiple";"cancer";686;"P15813"
912;"CD1D";25501392;"Multiple";"cancer";687;"P15813"
577;"ADGRB3";18772397;"Developmental gastrointestinal";"cancer";688;"O60242"
677;"ZFP36L1";28988769;"Urologic";"cancer";689;"Q07352"
917;"CD3G";29622464;"Gynecologic";"cancer";690;"P09693"
577;"ADGRB3";20668451;"Thoracic";"cancer";691;"O60242"
940;"CD28";26192916;"Hematologic and lymphatic";"cancer";692;"P10747"
677;"ZFP36L1";30755618;"Urologic";"cancer";693;"Q07352"
862;"RUNX1T1";22941189;"Thoracic";"cancer";694;"Q06455"
678;"ZFP36L2";29625053;"Multiple";"cancer";695;"P47974"
940;"CD28";14993899;"Multiple";"cancer";696;"P10747"
678;"ZFP36L2";27149842;"Core gastrointestinal";"cancer";697;"P47974"
940;"CD28";26437031;"Hematologic and lymphatic";"cancer";698;"P10747"
940;"CD28";26258847;"Hematologic and lymphatic";"cancer";699;"P10747"
678;"ZFP36L2";26437031;"Hematologic and lymphatic";"cancer";700;"P47974"
863;"CBFA2T3";14993899;"Multiple";"cancer";701;"O75081"
940;"CD28";24584070;"Hematologic and lymphatic";"cancer";702;"P10747"
863;"CBFA2T3";26648538;"Hematologic and lymphatic";"cancer";703;"O75081"
942;"CD86";28362259;"Multiple";"cancer";704;"P42081"
865;"CBFB";29625053;"Multiple";"cancer";705;"Q13951"
943;"TNFRSF8";27064257;"Developmental gastrointestinal";"cancer";706;"P28908"
678;"ZFP36L2";29622466;"Core gastrointestinal";"cancer";707;"P47974"
865;"CBFB";22722202;"Gynecologic";"cancer";708;"Q13951"
944;"TNFSF8";21499247;"Skin";"cancer";709;"P32971"
948;"CD36";21804550;"Hematologic and lymphatic";"cancer";710;"P16671"
948;"CD36";22158541;"Hematologic and lymphatic";"cancer";711;"P16671"
678;"ZFP36L2";29489755;"Multiple";"cancer";712;"P47974"
955;"ENTPD6";26790612;"Head and neck";"cancer";713;"O75354"
865;"CBFB";23000897;"Gynecologic";"cancer";714;"Q13951"
1000;"CDH2";26343386;"Skin";"cancer";715;"P19022"
965;"CD58";26437031;"Hematologic and lymphatic";"cancer";716;"P19256"
965;"CD58";22343534;"Hematologic and lymphatic";"cancer";717;"P19256"
1004;"CDH6";29354286;"Multiple";"cancer";718;"P55285"
865;"CBFB";26451490;"Gynecologic";"cancer";719;"Q13951"
965;"CD58";21796119;"Hematologic and lymphatic";"cancer";720;"P19256"
1006;"CDH8";27311963;"Multiple";"cancer";721;"P55286"
965;"CD58";24413734;"Hematologic and lymphatic";"cancer";722;"P19256"
865;"CBFB";14993899;"Multiple";"cancer";723;"Q13951"
965;"CD58";21804550;"Hematologic and lymphatic";"cancer";724;"P19256"
865;"CBFB";29354286;"Multiple";"cancer";725;"Q13951"
970;"CD70";29625053;"Multiple";"cancer";726;"P32970"
678;"ZFP36L2";32025015;"Multiple";"cancer";727;"P47974"
970;"CD70";24390350;"Multiple";"cancer";728;"P32970"
688;"KLF5";29625053;"Multiple";"cancer";729;"Q13887"
970;"CD70";22343534;"Hematologic and lymphatic";"cancer";730;"P32970"
1007;"CDH9";24120142;"Soft tissue";"cancer";731;"Q9ULB4"
970;"CD70";21796119;"Hematologic and lymphatic";"cancer";732;"P32970"
1007;"CDH9";22158541;"Hematologic and lymphatic";"cancer";733;"Q9ULB4"
865;"CBFB";20668451;"Gynecologic";"cancer";734;"Q13951"
970;"CD70";31558468;"Hematologic and lymphatic";"cancer";735;"P32970"
1008;"CDH10";14993899;"Multiple";"cancer";736;"Q9Y6N8"
688;"KLF5";24476821;"Urologic";"cancer";737;"Q13887"
970;"CD70";31558468;"Hematologic and lymphatic";"cancer";738;"P32970"
1008;"CDH10";29354286;"Multiple";"cancer";739;"Q9Y6N8"
972;"CD74";14993899;"Multiple";"cancer";740;"P04233"
688;"KLF5";27149842;"Core gastrointestinal";"cancer";741;"Q13887"
1008;"CDH10";29354286;"Multiple";"cancer";742;"Q9Y6N8"
973;"CD79A";14993899;"Multiple";"cancer";743;"P11912"
1008;"CDH10";18772397;"Developmental gastrointestinal";"cancer";744;"Q9Y6N8"
973;"CD79A";24362818;"Hematologic and lymphatic";"cancer";745;"P11912"
1008;"CDH10";28362259;"Multiple";"cancer";746;"Q9Y6N8"
688;"KLF5";25501392;"Multiple";"cancer";747;"Q13887"
1008;"CDH10";26503331;"Thoracic";"cancer";748;"Q9Y6N8"
865;"CBFB";24132290;"Multiple";"cancer";749;"Q13951"
688;"KLF5";28988769;"Urologic";"cancer";750;"Q13887"
1008;"CDH10";22941188;"Thoracic";"cancer";751;"Q9Y6N8"
865;"CBFB";24390350;"Multiple";"cancer";752;"Q13951"
