"AC_m";"id_pos";"AC_p"
"PS00028";8218;"O60281"
"PS00028";8230;"O60281"
"PS00028";8236;"O60281"
"PS00028";8240;"O60281"
"PS00028";8244;"O60281"
"PS00028";8246;"O60281"
"PS00028";8250;"O60281"
"PS00028";8252;"O60281"
"PS50157";8198;"O60281"
"PS50157";8202;"O60281"
"PS50157";8206;"O60281"
"PS50157";8210;"O60281"
"PS50157";8216;"O60281"
"PS50157";8219;"O60281"
"PS50157";8232;"O60281"
"PS50157";8234;"O60281"
"PS50157";8238;"O60281"
"PS50157";8242;"O60281"
"PS50157";8248;"O60281"
"PS00107";7706;"O60285"
"PS00108";7708;"O60285"
"PS50011";7704;"O60285"
"PS00108";8192;"O60307"
"PS50011";8190;"O60307"
"PS50106";8196;"O60307"
"PS51285";8194;"O60307"
"PS51450";13506;"O60309"
"PS51450";13508;"O60309"
"PS51450";13510;"O60309"
"PS51450";13511;"O60309"
"PS00154";10502;"O60312"
"PS00411";8351;"O60333"
"PS50003";8355;"O60333"
"PS50006";8354;"O60333"
"PS50067";8345;"O60333"
"PS50934";8188;"O60341"
"PS50003";8532;"O60346"
"PS51450";8533;"O60346"
"PS51450";8535;"O60346"
"PS51450";8537;"O60346"
"PS51450";8538;"O60346"
"PS51450";8539;"O60346"
"PS51450";8540;"O60346"
"PS51450";8542;"O60346"
"PS51450";8545;"O60346"
"PS51450";8547;"O60346"
"PS51450";8549;"O60346"
"PS51450";8551;"O60346"
"PS51450";8553;"O60346"
"PS51450";8555;"O60346"
"PS51450";8557;"O60346"
"PS51450";8559;"O60346"
"PS51450";8560;"O60346"
"PS51450";8561;"O60346"
"PS51746";8562;"O60346"
"PS50086";8576;"O60347"
"PS50262";9210;"O60403"
"PS00028";5930;"O60481"
"PS00028";5935;"O60481"
"PS00028";5939;"O60481"
"PS50157";5925;"O60481"
"PS50157";5928;"O60481"
"PS50157";5933;"O60481"
"PS50157";5937;"O60481"
"PS00010";6755;"O60494"
"PS00010";6766;"O60494"
"PS00010";6811;"O60494"
"PS00010";6840;"O60494"
"PS00022";6758;"O60494"
"PS00022";6775;"O60494"
"PS00022";6814;"O60494"
"PS00022";6843;"O60494"
"PS01180";6846;"O60494"
"PS01180";6848;"O60494"
"PS01180";6851;"O60494"
"PS01180";6854;"O60494"
"PS01180";6857;"O60494"
"PS01180";6859;"O60494"
"PS01180";6864;"O60494"
"PS01180";6865;"O60494"
"PS01180";6867;"O60494"
"PS01180";6874;"O60494"
"PS01180";6876;"O60494"
"PS01180";6878;"O60494"
"PS01180";6879;"O60494"
"PS01180";6881;"O60494"
"PS01180";6882;"O60494"
"PS01180";6890;"O60494"
"PS01180";6894;"O60494"
"PS01180";6898;"O60494"
"PS01180";6901;"O60494"
"PS01180";6907;"O60494"
"PS01180";6910;"O60494"
"PS01180";6921;"O60494"
"PS01180";6924;"O60494"
"PS01180";6925;"O60494"
"PS01180";6932;"O60494"
"PS01180";6936;"O60494"
"PS01180";6938;"O60494"
"PS01186";6778;"O60494"
"PS01186";6816;"O60494"
"PS01187";6762;"O60494"
"PS01187";6781;"O60494"
"PS01187";6834;"O60494"
"PS50026";6753;"O60494"
"PS50026";6764;"O60494"
"PS50026";6784;"O60494"
"PS50026";6804;"O60494"
"PS50026";6808;"O60494"
"PS50026";6837;"O60494"
"PS50102";7709;"O60506"
"PS50102";7711;"O60506"
"PS50102";7713;"O60506"
"PS51489";478;"O60566"
"PS50104";5603;"O60602"
"PS51450";5575;"O60602"
"PS51450";5578;"O60602"
"PS51450";5580;"O60602"
"PS51450";5585;"O60602"
"PS51450";5586;"O60602"
"PS51450";5588;"O60602"
"PS51450";5590;"O60602"
"PS51450";5592;"O60602"
"PS51450";5595;"O60602"
"PS51450";5597;"O60602"
"PS51450";5599;"O60602"
"PS51450";5601;"O60602"
"PS00687";5529;"O60603"
"PS50104";5530;"O60603"
"PS51450";5502;"O60603"
"PS51450";5504;"O60603"
"PS51450";5506;"O60603"
"PS51450";5508;"O60603"
"PS51450";5511;"O60603"
"PS51450";5514;"O60603"
"PS51450";5517;"O60603"
"PS51450";5519;"O60603"
"PS51450";5521;"O60603"
"PS51450";5523;"O60603"
"PS51450";5527;"O60603"
"PS51231";1012;"O60610"
"PS51232";1008;"O60610"
"PS51444";1010;"O60610"
"PS00116";5400;"O60673"
"PS00107";2893;"O60674"
"PS00109";2897;"O60674"
"PS50001";2873;"O60674"
"PS50011";2875;"O60674"
"PS50011";2890;"O60674"
"PS50057";2862;"O60674"
"PS00211";7932;"O60706"
"PS00211";7944;"O60706"
"PS50893";7930;"O60706"
"PS50893";7941;"O60706"
"PS50929";7927;"O60706"
"PS50929";7934;"O60706"
"PS50176";952;"O60716"
"PS50176";954;"O60716"
"PS50176";959;"O60716"
"PS50838";7758;"O60732"
"PS00888";13396;"O60741"
"PS50042";13394;"O60741"
"PS50102";14095;"O60812"
"PS00357";12180;"O60814"
"PS51752";13329;"O60844"
"PS00028";8527;"O60870"
"PS51231";1019;"O60879"
"PS51232";1014;"O60879"
"PS51444";1017;"O60879"
"PS00633";8908;"O60885"
"PS50014";8907;"O60885"
"PS50014";8912;"O60885"
"PS51525";8915;"O60885"
"PS50006";3756;"O60934"
"PS50888";2927;"O75030"
"PS00411";8291;"O75037"
"PS00678";8295;"O75037"
"PS50067";8290;"O75037"
"PS50082";8292;"O75037"
"PS50082";8296;"O75037"
"PS50082";8297;"O75037"
"PS50082";8298;"O75037"
"PS50294";8293;"O75037"
"PS00018";7315;"O75038"
"PS50003";7309;"O75038"
"PS50004";7333;"O75038"
"PS50007";7325;"O75038"
"PS50008";7329;"O75038"
"PS50222";7312;"O75038"
"PS50222";7319;"O75038"
"PS51004";4444;"O75051"
"PS50211";7717;"O75064"
"PS51375";7718;"O75064"
"PS51498";7714;"O75064"
"PS01360";926;"O75081"
"PS50865";928;"O75081"
"PS51119";919;"O75081"
"PS00010";6147;"O75094"
"PS00010";6181;"O75094"
"PS00022";6124;"O75094"
"PS00022";6132;"O75094"
"PS00022";6150;"O75094"
"PS00022";6155;"O75094"
"PS00022";6183;"O75094"
"PS00022";6186;"O75094"
"PS00022";6194;"O75094"
"PS00022";6207;"O75094"
"PS00022";6213;"O75094"
"PS01185";6218;"O75094"
"PS01186";6135;"O75094"
"PS01186";6158;"O75094"
"PS01186";6184;"O75094"
"PS01186";6187;"O75094"
"PS01186";6201;"O75094"
"PS01186";6210;"O75094"
"PS01186";6214;"O75094"
"PS01187";6142;"O75094"
"PS01187";6161;"O75094"
"PS01225";6216;"O75094"
"PS50025";6190;"O75094"
"PS50026";6111;"O75094"
"PS50026";6128;"O75094"
"PS50026";6145;"O75094"
"PS50026";6152;"O75094"
"PS50026";6164;"O75094"
"PS50026";6185;"O75094"
"PS50026";6192;"O75094"
"PS50026";6204;"O75094"
"PS50026";6212;"O75094"
"PS51450";5706;"O75094"
"PS51450";5708;"O75094"
"PS51450";6022;"O75094"
"PS51450";6028;"O75094"
"PS51450";6030;"O75094"
"PS51450";6032;"O75094"
"PS51450";6042;"O75094"
"PS51450";6044;"O75094"
"PS51450";6047;"O75094"
"PS51450";6059;"O75094"
"PS51450";6061;"O75094"
"PS51450";6064;"O75094"
"PS51450";6065;"O75094"
"PS51450";6067;"O75094"
"PS51450";6070;"O75094"
"PS51450";6074;"O75094"
"PS51450";6087;"O75094"
"PS51450";6091;"O75094"
"PS51450";6095;"O75094"
"PS51450";6099;"O75094"
"PS50186";7355;"O75140"
"PS00518";7554;"O75150"
"PS50089";7551;"O75150"
"PS50103";7700;"O75152"
"PS50103";7702;"O75152"
"PS50084";9131;"O75179"
"PS50088";9111;"O75179"
"PS50088";9112;"O75179"
"PS50088";9113;"O75179"
"PS50088";9114;"O75179"
"PS50088";9115;"O75179"
"PS50088";9116;"O75179"
"PS50088";9117;"O75179"
"PS50088";9118;"O75179"
"PS50088";9119;"O75179"
"PS50088";9120;"O75179"
"PS50088";9121;"O75179"
"PS50088";9122;"O75179"
"PS50088";9123;"O75179"
"PS50088";9124;"O75179"
"PS50088";9125;"O75179"
"PS50088";9126;"O75179"
"PS50088";9127;"O75179"
"PS50088";9128;"O75179"
"PS50088";9129;"O75179"
"PS50088";9130;"O75179"
"PS50297";9110;"O75179"
"PS51477";8617;"O75182"
"PS51477";8618;"O75182"
"PS51477";8619;"O75182"
"PS00154";7720;"O75185"
"PS01150";13504;"O75251"
"PS00236";6640;"O75311"
"PS00018";7807;"O75340"
"PS00018";7811;"O75340"
"PS50222";7805;"O75340"
"PS50222";7809;"O75340"
"PS50222";7813;"O75340"
"PS00081";123;"O75342"
"PS00290";125;"O75342"
"PS00711";119;"O75342"
"PS50095";117;"O75342"
"PS51393";118;"O75342"
"PS00028";10147;"O75346"
"PS00028";10151;"O75346"
"PS00028";10155;"O75346"
"PS00028";10160;"O75346"
"PS00028";10164;"O75346"
"PS00028";10168;"O75346"
"PS00028";10172;"O75346"
"PS00028";10176;"O75346"
"PS00028";10179;"O75346"
"PS00028";10182;"O75346"
"PS00028";10186;"O75346"
"PS50157";10144;"O75346"
"PS50157";10149;"O75346"
"PS50157";10153;"O75346"
"PS50157";10158;"O75346"
"PS50157";10162;"O75346"
"PS50157";10166;"O75346"
"PS50157";10170;"O75346"
"PS50157";10174;"O75346"
"PS50157";10178;"O75346"
"PS50157";10180;"O75346"
"PS50157";10184;"O75346"
"PS50805";10142;"O75346"
"PS01238";111;"O75354"
"PS00028";6593;"O75362"
"PS00028";6607;"O75362"
"PS00028";6615;"O75362"
"PS00028";6623;"O75362"
"PS00028";6630;"O75362"
"PS00028";6643;"O75362"
"PS50157";6589;"O75362"
"PS50157";6604;"O75362"
"PS50157";6610;"O75362"
"PS50157";6619;"O75362"
"PS50157";6627;"O75362"
"PS50157";6639;"O75362"
"PS50157";6645;"O75362"
"PS00027";4925;"O75364"
"PS50071";4922;"O75364"
"PS50803";4928;"O75364"
"PS51293";7235;"O75376"
"PS51293";7238;"O75376"
"PS00417";6719;"O75379"
"PS50892";6716;"O75379"
"PS00237";1866;"O75388"
"PS50262";1865;"O75388"
"PS01360";5088;"O75398"
"PS50864";5086;"O75398"
"PS50865";5091;"O75398"
"PS00447";7996;"O75417"
"PS51192";7991;"O75417"
"PS51194";7994;"O75417"
"PS50217";3393;"O75444"
"PS00022";6982;"O75445"
"PS00022";6995;"O75445"
"PS00022";7001;"O75445"
"PS00022";7014;"O75445"
"PS00022";7024;"O75445"
"PS00022";7040;"O75445"
"PS00022";7058;"O75445"
"PS01248";6966;"O75445"
"PS01248";6991;"O75445"
"PS01248";6997;"O75445"
"PS01248";7002;"O75445"
"PS01248";7018;"O75445"
"PS01248";7036;"O75445"
"PS01248";7042;"O75445"
"PS50025";5602;"O75445"
"PS50025";5604;"O75445"
"PS50027";6962;"O75445"
"PS50027";6964;"O75445"
"PS50027";6969;"O75445"
"PS50027";6993;"O75445"
"PS50027";6999;"O75445"
"PS50027";7003;"O75445"
"PS50027";7021;"O75445"
"PS50027";7038;"O75445"
"PS50027";7045;"O75445"
"PS50027";7047;"O75445"
"PS50853";5600;"O75445"
"PS50853";5613;"O75445"
"PS50853";5616;"O75445"
"PS50853";5619;"O75445"
"PS50853";5621;"O75445"
"PS50853";5625;"O75445"
"PS50853";5627;"O75445"
"PS50853";5629;"O75445"
"PS50853";5631;"O75445"
"PS50853";5634;"O75445"
"PS50853";5637;"O75445"
"PS50853";5640;"O75445"
"PS50853";5642;"O75445"
"PS50853";5644;"O75445"
"PS50853";5646;"O75445"
"PS50853";5648;"O75445"
"PS50853";5650;"O75445"
"PS50853";5651;"O75445"
"PS50853";5653;"O75445"
"PS50853";5655;"O75445"
"PS50853";5658;"O75445"
"PS50853";5661;"O75445"
"PS50853";5663;"O75445"
"PS50853";5666;"O75445"
"PS50853";5668;"O75445"
"PS50853";5670;"O75445"
"PS50853";5671;"O75445"
"PS50853";5672;"O75445"
"PS50853";5673;"O75445"
"PS50853";5675;"O75445"
"PS50853";5679;"O75445"
"PS50853";7061;"O75445"
"PS50853";7064;"O75445"
"PS50853";7067;"O75445"
"PS50853";7071;"O75445"
"PS51117";6959;"O75445"
"PS00028";8703;"O75467"
"PS00028";8709;"O75467"
"PS00028";8713;"O75467"
"PS00028";8717;"O75467"
"PS00028";8721;"O75467"
"PS00028";8724;"O75467"
"PS00028";8728;"O75467"
"PS00028";8732;"O75467"
"PS00028";8736;"O75467"
"PS50157";8701;"O75467"
"PS50157";8707;"O75467"
"PS50157";8711;"O75467"
"PS50157";8715;"O75467"
"PS50157";8719;"O75467"
"PS50157";8723;"O75467"
"PS50157";8726;"O75467"
"PS50157";8730;"O75467"
"PS50157";8734;"O75467"
"PS50805";8700;"O75467"
"PS00031";7029;"O75469"
"PS51030";7027;"O75469"
"PS51843";7030;"O75469"
"PS50812";8175;"O75475"
"PS00678";6761;"O75530"
"PS50082";6756;"O75530"
"PS50082";6763;"O75530"
"PS50294";6760;"O75530"
"PS00352";6482;"O75534"
"PS00352";6504;"O75534"
"PS00352";6512;"O75534"
"PS00352";6518;"O75534"
"PS00436";6484;"O75534"
"PS51857";6472;"O75534"
"PS51857";6497;"O75534"
"PS51857";6501;"O75534"
"PS51857";6507;"O75534"
"PS51857";6509;"O75534"
"PS51857";6514;"O75534"
"PS51857";6516;"O75534"
"PS51857";6520;"O75534"
"PS51857";6523;"O75534"
"PS51938";6524;"O75534"
"PS01179";1042;"O75553"
"PS01159";8217;"O75554"
"PS01159";8221;"O75554"
"PS50020";8215;"O75554"
"PS50020";8220;"O75554"
"PS50171";8213;"O75554"
"PS00745";7264;"O75570"
"PS00626";8329;"O75592"
"PS00626";8332;"O75592"
"PS50012";8327;"O75592"
"PS50012";8331;"O75592"
"PS50012";8333;"O75592"
"PS50089";8336;"O75592"
"PS50194";8334;"O75592"
"PS51284";8335;"O75592"
"PS00028";237;"O75626"
"PS00028";242;"O75626"
"PS00028";247;"O75626"
"PS00028";255;"O75626"
"PS00178";234;"O75626"
"PS50157";235;"O75626"
"PS50157";239;"O75626"
"PS50157";244;"O75626"
"PS50157";249;"O75626"
"PS50280";232;"O75626"
"PS51421";9411;"O75628"
"PS00284";6740;"O75635"
"PS51192";8170;"O75643"
"PS51192";8174;"O75643"
"PS51194";8172;"O75643"
"PS51194";8176;"O75643"
"PS00687";6852;"O75665"
"PS50896";6849;"O75665"
"PS00460";1876;"O75715"
"PS00763";1878;"O75715"
"PS51257";1872;"O75715"
"PS51355";1874;"O75715"
"PS00915";4384;"O75747"
"PS00916";4386;"O75747"
"PS50004";4393;"O75747"
"PS50195";4389;"O75747"
"PS50290";4381;"O75747"
"PS51545";4378;"O75747"
"PS51546";4372;"O75747"
"PS51547";4375;"O75747"
"PS00018";7092;"O75762"
"PS50088";7087;"O75762"
"PS50088";7107;"O75762"
"PS50088";7110;"O75762"
"PS50088";9454;"O75762"
"PS50088";9455;"O75762"
"PS50088";9456;"O75762"
"PS50088";9457;"O75762"
"PS50088";9458;"O75762"
"PS50088";9459;"O75762"
"PS50297";7661;"O75762"
"PS01360";9485;"O75800"
"PS50865";9486;"O75800"
"PS50102";6714;"O75821"
"PS00470";2324;"O75874"
"PS50002";7367;"O75886"
"PS50179";7360;"O75886"
"PS50330";7364;"O75886"
"PS50088";7217;"O75912"
"PS50088";7219;"O75912"
"PS50146";7216;"O75912"
"PS50297";7218;"O75912"
"PS00107";3982;"O75914"
"PS00108";3984;"O75914"
"PS50011";3979;"O75914"
"PS50108";3977;"O75914"
"PS50004";6400;"O75923"
"PS50004";6403;"O75923"
"PS50004";6405;"O75923"
"PS50004";6407;"O75923"
"PS50004";6408;"O75923"
"PS50004";6410;"O75923"
"PS50004";6412;"O75923"
"PS00108";6485;"O75962"
"PS50002";6463;"O75962"
"PS50002";6478;"O75962"
"PS50003";6460;"O75962"
"PS50003";6476;"O75962"
"PS50010";6457;"O75962"
"PS50010";6465;"O75962"
"PS50011";6483;"O75962"
"PS50191";6446;"O75962"
"PS50835";6480;"O75962"
"PS50002";7808;"O76041"
"PS51216";7741;"O76041"
"PS51216";7742;"O76041"
"PS51216";7743;"O76041"
"PS51216";7748;"O76041"
"PS51216";7749;"O76041"
"PS51216";7750;"O76041"
"PS51216";7751;"O76041"
"PS51216";7753;"O76041"
"PS51216";7759;"O76041"
"PS51216";7762;"O76041"
"PS51216";7765;"O76041"
"PS51216";7768;"O76041"
"PS51216";7770;"O76041"
"PS51216";7771;"O76041"
"PS51216";7772;"O76041"
"PS51216";7773;"O76041"
"PS51216";7777;"O76041"
"PS51216";7784;"O76041"
"PS51216";7786;"O76041"
"PS51216";7787;"O76041"
"PS51216";7789;"O76041"
"PS51216";7803;"O76041"
"PS51216";7806;"O76041"
"PS01095";6506;"O94759O94759"
"PS01095";10374;"O94759O94759"
"PS51462";6539;"O94759O94759"
"PS51462";10375;"O94759O94759"
"PS51192";7783;"O94761"
"PS51194";7785;"O94761"
"PS00141";9492;"O94805"
"PS00432";9493;"O94805"
"PS00010";7541;"O94813"
"PS00010";7568;"O94813"
"PS00022";7509;"O94813"
"PS00022";7517;"O94813"
"PS00022";7544;"O94813"
"PS00022";7550;"O94813"
"PS00022";7570;"O94813"
"PS00022";7588;"O94813"
"PS00022";7613;"O94813"
"PS00022";7623;"O94813"
"PS00022";7631;"O94813"
"PS01185";7641;"O94813"
"PS01186";7512;"O94813"
"PS01186";7532;"O94813"
"PS01186";7553;"O94813"
"PS01186";7572;"O94813"
"PS01186";7590;"O94813"
"PS01186";7616;"O94813"
"PS01186";7634;"O94813"
"PS01187";7535;"O94813"
"PS01187";7556;"O94813"
"PS01225";7637;"O94813"
"PS50025";7600;"O94813"
"PS50026";7505;"O94813"
"PS50026";7515;"O94813"
"PS50026";7538;"O94813"
"PS50026";7547;"O94813"
"PS50026";7565;"O94813"
"PS50026";7576;"O94813"
"PS50026";7602;"O94813"
"PS50026";7619;"O94813"
"PS50026";7627;"O94813"
"PS51450";7402;"O94813"
"PS51450";7405;"O94813"
"PS51450";7408;"O94813"
"PS51450";7411;"O94813"
"PS51450";7415;"O94813"
"PS51450";7418;"O94813"
"PS51450";7423;"O94813"
"PS51450";7426;"O94813"
"PS51450";7429;"O94813"
"PS51450";7431;"O94813"
"PS51450";7435;"O94813"
"PS51450";7458;"O94813"
"PS51450";7461;"O94813"
"PS51450";7464;"O94813"
"PS51450";7468;"O94813"
"PS51450";7488;"O94813"
"PS51450";7493;"O94813"
"PS51450";7496;"O94813"
"PS51450";7499;"O94813"
"PS51450";7502;"O94813"
"PS50097";7732;"O94819"
"PS00154";8363;"O94823"
"PS00478";12127;"O94851"
"PS50021";12123;"O94851"
"PS50023";12126;"O94851"
"PS51848";12129;"O94851"
"PS00018";8947;"O94854"
"PS00018";8955;"O94854"
"PS00659";8943;"O94854"
"PS50222";8945;"O94854"
"PS50222";8953;"O94854"
"PS51460";8956;"O94854"
"PS50033";9086;"O94888"
"PS50835";7636;"O94898"
"PS50835";7639;"O94898"
"PS50835";7643;"O94898"
"PS51450";7585;"O94898"
"PS51450";7586;"O94898"
"PS51450";7587;"O94898"
"PS51450";7589;"O94898"
"PS51450";7592;"O94898"
"PS51450";7594;"O94898"
"PS51450";7596;"O94898"
"PS51450";7599;"O94898"
"PS51450";7601;"O94898"
"PS51450";7603;"O94898"
"PS51450";7605;"O94898"
"PS51450";7625;"O94898"
"PS51450";7630;"O94898"
"PS51450";7633;"O94898"
"PS50118";7539;"O94900"
"PS00650";8443;"O94910"
"PS50221";8439;"O94910"
"PS50227";8438;"O94910"
"PS50228";8436;"O94910"
"PS50261";8441;"O94910"
"PS51132";8437;"O94910"
"PS51391";9517;"O94913"
"PS50254";7998;"O94916"
"PS00107";4278;"O94921"
"PS00108";4281;"O94921"
"PS00191";4280;"O94921"
"PS50011";4277;"O94921"
"PS50089";3437;"O94972"
"PS50119";3439;"O94972"
"PS50144";3448;"O94972"
"PS51450";9099;"O94991"
"PS51450";9100;"O94991"
"PS51450";9101;"O94991"
"PS51450";9102;"O94991"
"PS51450";9103;"O94991"
"PS51450";9104;"O94991"
"PS51450";9105;"O94991"
"PS51450";9106;"O94991"
"PS51450";9107;"O94991"
"PS51450";9108;"O94991"
"PS51450";9109;"O94991"
"PS00237";12488;"O95006"
"PS50262";12485;"O95006"
"PS00292";7214;"O95067"
"PS50237";9490;"O95071"
"PS51157";9488;"O95071"
"PS51309";9489;"O95071"
"PS50102";10597;"O95104"
"PS51391";10595;"O95104"
"PS00237";7345;"O95136"
"PS50262";7342;"O95136"
"PS50092";7098;"O95185"
"PS50092";7101;"O95185"
"PS50835";7095;"O95185"
"PS51145";7104;"O95185"
"PS00018";3494;"O95202"
"PS50222";3492;"O95202"
"PS51758";3490;"O95202"
"PS51257";8921;"O95214"
"PS00237";7082;"O95222"
"PS50262";7080;"O95222"
"PS50982";4550;"O95243"
"PS51726";8167;"O95251"
"PS51802";8165;"O95251"
"PS50104";6897;"O95256"
"PS50835";6891;"O95256"
"PS50835";6893;"O95256"
"PS00509";6769;"O95294"
"PS50003";6771;"O95294"
"PS50004";6757;"O95294"
"PS50004";6759;"O95294"
"PS50018";6767;"O95294"
"PS51113";6773;"O95294"
"PS00014";8347;"O95302"
"PS00018";8346;"O95302"
"PS50059";8313;"O95302"
"PS50059";8315;"O95302"
"PS50059";8317;"O95302"
"PS50059";8326;"O95302"
"PS50222";8328;"O95302"
"PS50222";8330;"O95302"
"PS00211";7810;"O95347"
"PS00028";9479;"O95365"
"PS00028";9481;"O95365"
"PS00028";9483;"O95365"
"PS50097";9477;"O95365"
"PS50157";9478;"O95365"
"PS50157";9480;"O95365"
"PS50157";9482;"O95365"
"PS50157";9484;"O95365"
"PS00290";7739;"O95373"
"PS50166";7729;"O95373"
"PS00107";7158;"O95382"
"PS00108";7159;"O95382"
"PS50011";7157;"O95382"
"PS00222";6987;"O95389"
"PS01225";7006;"O95389"
"PS50092";6989;"O95389"
"PS51323";6986;"O95389"
"PS50206";9296;"O95396"
"PS00720";7664;"O95398"
"PS50009";7648;"O95398"
"PS50042";7644;"O95398"
"PS50186";7642;"O95398"
"PS50212";7646;"O95398"
"PS50829";7668;"O95400"
"PS00280";12289;"O95428"
"PS50092";12272;"O95428"
"PS50092";12275;"O95428"
"PS50092";12278;"O95428"
"PS50092";12281;"O95428"
"PS50092";12283;"O95428"
"PS50279";12286;"O95428"
"PS50835";12292;"O95428"
"PS50835";12295;"O95428"
"PS50835";12298;"O95428"
"PS50900";12300;"O95428"
"PS51035";7857;"O95429"
"PS50969";8714;"O95476"
"PS00650";8581;"O95490"
"PS50221";8579;"O95490"
"PS50227";8578;"O95490"
"PS50228";8575;"O95490"
"PS50261";8580;"O95490"
"PS51132";8577;"O95490"
"PS00598";8901;"O95503"
"PS50013";8899;"O95503"
"PS51037";7069;"O95619"
"PS00452";2496;"O95622"
"PS00452";2499;"O95622"
"PS50125";2488;"O95622"
"PS50125";2498;"O95622"
"PS51364";7383;"O95633"
"PS51465";7385;"O95633"
"PS51465";7388;"O95633"
"PS00107";7252;"O95714"
"PS00626";7256;"O95714"
"PS01357";7244;"O95714"
"PS50012";7131;"O95714"
"PS50012";7138;"O95714"
"PS50012";7162;"O95714"
"PS50012";7164;"O95714"
"PS50012";7248;"O95714"
"PS50012";7250;"O95714"
"PS50012";7254;"O95714"
"PS50012";7257;"O95714"
"PS50012";7262;"O95714"
"PS50012";7266;"O95714"
"PS50012";7269;"O95714"
"PS50012";7272;"O95714"
"PS50012";7275;"O95714"
"PS50012";7283;"O95714"
"PS50012";7286;"O95714"
"PS50012";7301;"O95714"
"PS50012";7303;"O95714"
"PS50012";7316;"O95714"
"PS50135";7233;"O95714"
"PS50237";7326;"O95714"
"PS50255";7166;"O95714"
"PS51284";7246;"O95714"
"PS51416";7168;"O95714"
"PS50835";10188;"O95727"
"PS50835";10190;"O95727"
"PS00247";7761;"O95750"
"PS51192";9007;"O95786"
"PS51194";9009;"O95786"
"PS51789";9011;"O95786"
"PS50293";6609;"O95801"
"PS00108";7207;"O95835"
"PS50011";7206;"O95835"
"PS50030";7205;"O95835"
"PS51285";7209;"O95835"
"PS51882";7285;"O95837"
"PS51462";13466;"O95848"
"PS01264";7171;"O95935"
"PS01283";7169;"O95935"
"PS50252";7160;"O95935"
"PS01264";6491;"O95936"
"PS01283";6489;"O95936"
"PS50252";6488;"O95936"
"PS50071";7843;"O95948"
"PS51042";7841;"O95948"
"PS50209";7130;"O95999"
"PS00108";8249;"O96017"
"PS50006";8245;"O96017"
"PS50011";8247;"O96017"
"PS01359";5805;"O96028"
"PS01359";5808;"O96028"
"PS50016";5804;"O96028"
"PS50016";5807;"O96028"
"PS50089";5806;"O96028"
"PS50118";5802;"O96028"
"PS50280";5811;"O96028"
"PS50812";5801;"O96028"
"PS50812";5809;"O96028"
"PS50868";5812;"O96028"
"PS51215";5810;"O96028"
"PS00059";2508;"P00325"
"PS00079";1461;"P00451"
"PS00079";1464;"P00451"
"PS00079";1479;"P00451"
"PS01285";1483;"P00451"
"PS01285";1502;"P00451"
"PS01286";1485;"P00451"
"PS01286";1504;"P00451"
"PS50022";1481;"P00451"
"PS50022";1499;"P00451"
"PS00107";17;"P00519"
"PS00109";20;"P00519"
"PS50001";10;"P00519"
"PS50002";9;"P00519"
"PS50011";12;"P00519"
"PS00107";1394;"P00533"
"PS00109";1396;"P00533"
"PS50011";1389;"P00533"
"PS00107";3109;"P00540"
"PS00108";3112;"P00540"
"PS50011";3106;"P00540"
"PS00284";4309;"P01009"
"PS00477";487;"P01024"
"PS01177";480;"P01024"
"PS01178";484;"P01024"
"PS50189";490;"P01024"
"PS50888";3513;"P01106"
"PS51421";4855;"P01111"
"PS51421";2384;"P01112"
"PS51421";2712;"P01116"
"PS00249";4122;"P01127"
"PS50278";4120;"P01127"
"PS00022";5692;"P01135"
"PS01186";5703;"P01135"
"PS50026";5690;"P01135"
"PS01252";4189;"P01213"
"PS00484";5544;"P01266"
"PS00484";5548;"P01266"
"PS00484";5569;"P01266"
"PS00484";5581;"P01266"
"PS00484";5657;"P01266"
"PS00484";5667;"P01266"
"PS00484";5674;"P01266"
"PS00484";5682;"P01266"
"PS00484";5686;"P01266"
"PS00941";5689;"P01266"
"PS51162";5542;"P01266"
"PS51162";5546;"P01266"
"PS51162";5551;"P01266"
"PS51162";5556;"P01266"
"PS51162";5577;"P01266"
"PS51162";5583;"P01266"
"PS51162";5660;"P01266"
"PS51162";5664;"P01266"
"PS51162";5669;"P01266"
"PS51162";5678;"P01266"
"PS51162";5684;"P01266"
"PS00262";2351;"P01344"
"PS51257";2350;"P01344"
"PS00251";5622;"P01375"
"PS50049";5618;"P01375"
"PS00253";2388;"P01583"
"PS00430";2386;"P01583"
"PS00253";2390;"P01584"
"PS50835";13775;"P01833"
"PS50835";13777;"P01833"
"PS00290";2120;"P01889"
"PS50835";2119;"P01889"
"PS00290";2125;"P01909"
"PS50835";2123;"P01909"
"PS00290";2131;"P01911"
"PS50835";2127;"P01911"
