"id_posizione";"start";"stop"
2015;36;109
2016;236;329
2017;39;112
2018;281;287
2019;22;28
2020;2253;2289
2021;160;254
2022;93;115
2023;2268;2279
2024;209;215
2025;93;115
2026;157;251
2027;15;21
2028;206;212
2029;67;75
2030;25;119
2031;15;21
2032;2277;2292
2033;158;246
2034;67;75
2035;2294;2321
2036;255;357
2037;85;142
2038;478;767
2039;2294;2337
2040;147;205
2041;484;514
2042;37;123
2043;619;631
2044;127;206
2045;6;43
2046;176;189
2047;49;84
2048;2312;2323
2049;57;78
2050;2338;2363
2051;62;74
2052;2338;2375
2053;210;288
2054;2354;2365
2055;259;271
2056;2363;2378
2057;304;383
2058;2384;2437
2059;353;365
2060;2449;2474
2061;390;469
2062;439;452
2063;495;721
2064;37;128
2065;112;198
2066;178;222
2067;281;361
2068;210;221
2069;210;221
2070;283;291
2071;2449;2486
2072;17;70
2073;327;342
2074;2465;2476
2075;93;158
2076;2474;2489
2077;247;298
2078;32;160
2079;2491;2515
2080;771;1012
2081;2491;2531
2082;406;433
2083;408;428
2084;434;457
2085;436;458
2086;956;986
2087;2088;2115
2088;57;79
2089;2090;2110
2090;105;127
2091;2116;2141
2092;128;149
2093;2118;2140
2094;2336;2423
2095;152;173
2096;27;471
2097;175;195
2098;2437;2519
2099;224;246
2100;247;268
2101;2535;2616
2102;270;291
2103;2630;2712
2104;293;313
2105;2723;2809
2106;241;252
2107;2827;2909
2108;2921;3006
2109;477;912
2110;604;629
2111;3022;3107
2112;318;339
2113;209;295
2114;3112;3201
2115;341;362
2116;281;287
2117;43;149
2118;3212;3292
2119;209;295
2120;281;287
2121;45;54
2122;3299;3383
2123;112;192
2124;3400;3484
2125;186;192
2126;3487;3571
2127;126;214
2128;121;145
2129;3576;3657
2130;166;269
2131;200;206
2132;3663;3848
2133;276;374
2134;126;214
2135;376;474
2136;3846;3881
2137;200;206
2138;475;570
2139;3869;3880
2140;225;288
2141;571;663
2142;3869;3880
2143;206;284
2144;667;763
2145;278;284
2146;3884;3922
2147;764;866
2148;3910;3921
2149;9;79
2150;3928;4108
2151;41;52
2152;867;965
2153;4104;4141
2154;95;163
2155;966;1061
2156;4129;4140
2157;21;31
2158;1062;1154
2159;4129;4140
2160;53;63
2161;1155;1249
2162;4143;4176
2163;78;89
2164;1250;1349
2165;170;183
2166;4164;4175
2167;1350;1442
2168;170;264
2169;4164;4175
2170;214;220
2171;1443;1539
2172;159;172
2173;4201;4389
2174;1540;1636
2175;1649;1740
2176;39;344
2177;108;124
2178;1779;1860
2179;98;384
2180;1860;1952
2181;159;253
2182;1950;2039
2183;168;184
2184;2042;2134
2185;203;209
2186;2132;2230
2187;174;185
2188;57;132
2189;2233;2325
2190;60;86
2191;174;185
2192;2327;2420
2193;147;377
2194;2424;2516
2195;186;217
2196;21;104
2197;2552;2646
2198;112;191
2199;32;107
2200;205;216
2201;16;87
2202;230;327
2203;205;216
2204;97;179
2205;349;404
2206;236;247
2207;428;553
2208;236;247
2209;556;654
2210;268;279
2211;661;747
2212;268;279
2213;827;1158
2214;182;261
2215;280;311
2216;833;861
2217;299;310
2218;16;93
2219;886;899
2220;299;310
2221;1018;1030
2222;195;270
2223;330;341
2224;42;104
2225;253;343
2226;330;341
2227;610;943
2228;144;209
2229;616;644
2230;361;372
2231;361;372
2232;669;682
2233;373;404
2234;807;819
2235;392;403
2236;30;111
2237;387;451
2238;392;403
2239;219;326
2240;102;176
2241;423;434
2242;331;415
2243;193;270
2244;423;434
2245;422;552
2246;382;456
2247;555;671
2248;454;465
2249;454;465
2250;678;764
2251;466;497
2252;845;1173
2253;8;42
2254;851;879
2255;485;496
2256;268;464
2257;485;496
2258;904;917
2259;199;259
2260;516;527
2261;234;257
2262;516;527
2263;547;558
2264;119;124
2265;128;188
2266;1033;1045
2267;547;558
2268;163;186
2269;4;50
2270;559;590
2271;204;264
2272;63;115
2273;239;262
2274;578;589
2275;218;279
2276;578;589
2277;286;332
2278;609;620
2279;43;301
2280;609;620
2281;111;127
2282;625;715
2283;1;20
2284;1382;1982
2285;716;804
2286;2156;2469
2287;805;894
2288;895;990
2289;334;394
2290;991;1075
2291;1076;1165
2292;369;392
2293;1167;1256
2294;239;299
2295;1258;1350
2296;274;297
2297;1351;1439
2298;320;380
2299;2186;2200
2300;1440;1531
2301;355;378
2302;1533;1621
2303;2323;2343
2304;122;127
2305;2517;2549
2306;139;199
2307;1622;1711
2308;37;50
2309;174;197
2310;379;626
2311;1712;1801
2312;1802;1888
2313;1889;1977
2314;1975;2190
2315;230;290
2316;117;193
2317;265;288
2318;7;114
2319;455;471
2320;28;61
2321;11;160
2322;28;80
2323;62;80
2324;271;290
2325;127;147
2326;258;318
2327;310;329
2328;51;84
2329;136;169
2330;136;274
2331;178;375
2332;207;240
2333;384;473
2334;241;274
2335;427;446
2336;415;448
2337;10;85
2338;491;609
2339;13;39
2340;610;708
2341;222;459
2342;735;828
2343;285;371
2344;834;927
2345;422;453
2346;999;1274
2347;1005;1033
2348;1131;1143
2349;1159;1167
2350;1;21
2351;70;84
2352;47;163
2353;172;320
2354;293;316
2355;326;468
2356;264;324
2357;473;619
2358;625;762
2359;299;322
2360;765;924
2361;274;334
2362;932;1079
2363;309;332
2364;1082;1219
2365;426;447
2366;18;149
2367;1225;1363
2368;82;143
2369;1367;1508
2370;1514;1648
2371;1650;1797
2372;1802;1989
2373;1898;1944
2374;1903;1942
2375;1992;2127
2376;149;246
2377;2135;2280
2378;15;300
2379;271;524
2380;141;153
2381;180;338
2382;277;299
2383;307;384
2384;1;188
2385;386;398
2386;1;76
2387;34;91
2388;234;254
2389;110;143
2390;228;248
2391;57;81
2392;356;364
2393;156;253
2394;3;69
2395;166;180
2396;166;180
2397;156;170
2398;53;63
2399;160;174
2400;46;65
2401;104;116
2402;188;202
2403;250;269
2404;356;364
2405;11;18
2406;213;246
2407;178;207
2408;208;502
2409;214;235
2410;77;89
2411;125;224
2412;199;212
2413;191;221
2414;336;350
2415;224;324
2416;332;344
2417;329;424
2418;177;206
2419;200;213
2420;404;457
2421;132;142
2422;338;352
2423;50;73
2424;33;42
2425;207;497
2426;74;95
2427;80;191
2428;98;119
2429;213;234
2430;125;145
2431;331;343
2432;150;171
2433;192;485
2434;174;195
2435;318;330
2436;198;219
2437;190;480
2438;317;329
2439;220;456
2440;426;517
2441;380;389
2442;518;613
2443;198;235
2444;457;551
2445;131;231
2446;212;234
2447;220;240
2448;195;226
2449;244;265
2450;65;314
2451;266;286
2452;132;148
2453;316;339
2454;34;123
2455;284;320
2456;340;363
2457;303;430
2458;128;226
2459;142;173
2460;407;430
2461;227;339
2462;868;1010
2463;54;128
2464;987;1010
2465;364;385
2466;258;271
2467;290;417
2468;387;408
2469;394;417
2470;411;432
2471;887;1032
2472;444;465
2473;1009;1032
2474;319;446
2475;258;353
2476;302;308
2477;492;513
2478;353;402
2479;423;446
2480;515;536
2481;356;399
2482;923;1075
2483;537;558
2484;306;426
2485;1052;1075
2486;562;583
2487;339;354
2488;469;596
2489;198;253
2490;26;153
2491;204;228
2492;21;117
2493;252;305
2494;1201;1258
2495;258;282
2496;573;596
2497;624;726
2498;1071;1210
2499;1187;1210
2500;414;541
2501;518;541
2502;853;947
2503;982;1122
2504;1093;1103
2505;1023;1298
2506;1099;1122
2507;1029;1057
2508;67;81
2509;1155;1167
2510;1;94
2511;1183;1191
2512;242;370
2513;221;398
2514;369;573
2515;5;113
2516;297;319
2517;26;59
2518;5;113
2519;607;735
2520;876;1046
2521;324;360
2522;26;59
2523;62;348
2524;337;359
2525;131;147
2526;367;404
2527;113;402
2528;381;403
2529;182;198
2530;406;483
2531;43;326
2532;545;730
2533;112;128
2534;731;742
2535;54;346
2536;731;745
2537;123;139
2538;731;764
2539;19;210
2540;289;343
2541;185;209
2542;295;319
2543;764;813
2544;21;129
2545;780;816
2546;42;75
2547;814;871
2548;211;403
2549;14;122
2550;343;396
2551;349;373
2552;257;311
2553;263;287
2554;377;401
2555;35;68
2556;311;364
2557;404;599
2558;317;341
2559;573;597
2560;211;265
2561;34;147
2562;217;241
2563;131;137
2564;265;318
2565;153;248
2566;175;220
2567;254;350
2568;839;869
2569;271;295
2570;878;923
2571;384;438
2572;892;903
2573;273;318
2574;7;115
2575;892;926
2576;478;573
2577;28;61
2578;948;1125
2579;500;545
2580;11;126
2581;1126;1137
2582;579;675
2583;390;414
2584;32;64
2585;438;491
2586;444;468
2587;1;98
2588;262;285
2589;598;643
2590;235;267
2591;2279;2314
2592;12;115
2593;237;260
2594;160;264
2595;35;100
2596;1126;1140
2597;2302;2313
2598;110;177
2599;1126;1159
2600;2302;2313
2601;185;237
2602;2327;2441
2603;1159;1208
2604;238;291
2605;292;351
2606;1175;1211
2607;268;300
2608;355;412
2609;1209;1265
2610;301;330
2611;1234;1263
2612;303;325
2613;331;361
2614;2416;2440
2615;333;356
2616;2445;2505
2617;416;478
2618;185;229
2619;1000;1007
2620;1275;1324
2621;1293;1304
2622;1293;1327
2623;362;392
2624;230;263
2625;364;387
2626;251;262
2627;480;512
2628;202;382
2629;251;265
2630;482;505
2631;390;442
2632;1351;1529
2633;447;499
2634;1530;1541
2635;500;560
2636;1530;1544
2637;518;545
2638;563;627
2639;1530;1563
2640;546;575
2641;631;691
2642;1563;1612
2643;548;570
2644;1147;1154
2645;1579;1615
2646;576;606
2647;32;98
2648;578;601
2649;1613;1670
2650;282;293
2651;109;170
2652;607;637
2653;1638;1668
2654;296;334
2655;609;632
2656;1676;1764
2657;4;139
2658;1770;1860
2659;30;77
2660;173;225
2661;322;333
2662;38;359
2663;237;291
2664;322;333
2665;292;357
2666;358;415
2667;336;372
2668;1866;1944
2669;419;482
2670;360;371
2671;1016;1023
2672;1956;2039
2673;360;371
2674;56;381
2675;374;398
2676;2051;2133
2677;41;374
2678;374;410
2679;32;354
2680;389;400
2681;32;355
2682;398;409
2683;412;436
2684;412;448
2685;500;511
2686;537;550
2687;548;559
2688;2142;2234
2689;2245;2324
2690;427;438
2691;648;661
2692;574;587
2693;788;800
2694;25;259
2695;585;596
2696;613;626
2697;61;66
2698;436;447
2699;624;635
2700;208;219
2701;436;447
2702;624;638
2703;21;101
2704;450;473
2705;409;446
2706;450;485
2707;464;475
2708;41;109
2709;473;484
2710;45;99
2711;473;484
2712;1;189
2713;487;511
2714;504;519
2715;571;613
2716;614;659
2717;660;710
2718;487;523
2719;711;754
2720;502;513
2721;853;891
2722;511;522
2723;866;890
2724;511;522
2725;1;21
2726;894;932
2727;525;561
2728;104;416
2729;907;931
2730;402;410
2731;935;972
2732;105;417
2733;403;411
2734;948;971
2735;165;476
2736;975;1012
2737;462;470
2738;989;1011
2739;35;286
2740;1014;1052
2741;287;343
2742;1027;1051
2743;307;318
2744;1061;1098
2745;307;341
2746;1075;1097
2747;344;413
2748;1103;1141
2749;378;414
2750;414;468
2751;1118;1140
2752;442;453
2753;1144;1183
2754;442;456
2755;1159;1182
2756;442;471
2757;1246;1261
2758;469;517
2759;486;497
2760;1309;1355
2761;635;646
2762;486;520
2763;1356;1398
2764;37;166
2765;1399;1445
2766;292;475
2767;1446;1490
2768;4;111
2769;1491;1531
2770;1627;1669
2771;1670;1713
2772;1714;1753
2773;1754;1798
2774;1871;1886
2775;113;149
2776;1934;1976
2777;538;723
2778;171;231
2779;1977;2019
2780;724;735
2781;2020;2063
2782;239;338
2783;724;738
2784;2064;2107
2785;757;806
2786;363;615
2787;2253;2294
2788;773;809
2789;807;864
2790;369;391
2791;540;551
2792;832;867
2793;549;560
2794;478;490
2795;865;917
2796;586;627
2797;113;173
2798;886;920
2799;615;626
2800;918;966
2801;174;224
2802;937;948
2803;937;969
2804;2295;2343
2805;967;1013
2806;2344;2388
2807;985;996
2808;2389;2431
2809;985;1016
2810;2432;2473
2811;232;288
2812;1014;1059
2813;2523;2562
2814;295;372
2815;1030;1041
2816;615;626
2817;2537;2561
2818;1030;1062
2819;629;653
2820;2565;2601
2821;1060;1105
2822;629;665
2823;2578;2600
2824;1079;1090
2825;2604;2640
2826;2617;2639
2827;2638;2689
2828;378;434
2829;2695;2731
2830;2708;2730
2831;1469;1475
2832;2733;2770
2833;1079;1108
2834;2746;2769
2835;1106;1165
2836;2773;2813
2837;1134;1145
2838;1134;1168
2839;1180;1379
2840;1380;1391
2841;1380;1394
2842;34;420
2843;670;710
2844;1420;1468
2845;439;544
2846;27;515
2847;1436;1471
2848;583;855
2849;1078;1345
2850;875;1153
2851;1469;1526
2852;1084;1110
2853;881;908
2854;2787;2812
2855;1494;1529
2856;999;1011
2857;2817;2854
2858;1527;1573
2859;1200;1212
2860;2830;2853
2861;1546;1557
2862;37;380
2863;2145;2328
2864;2340;2521
2865;2526;2710
2866;2763;2934
2867;2939;3119
2868;43;298
2869;22;56
2870;299;355
2871;384;462
2872;319;330
2873;401;482
2874;319;353
2875;545;809
2876;356;425
2877;2857;2898
2878;390;426
2879;2903;2940
2880;426;469
2881;2917;2939
2882;443;454
2883;171;182
2884;2956;2967
2885;443;467
2886;171;182
2887;2965;2980
2888;491;535
2889;27;37
2890;849;1126
2891;509;520
2892;2982;3005
2893;855;883
2894;509;538
2895;2982;3017
2896;536;588
2897;972;984
2898;2996;3007
2899;555;566
2900;24;356
2901;3069;3113
2902;555;586
2903;521;781
2904;3114;3156
2905;143;149
2906;586;596
2907;3157;3200
2908;216;237
2909;3201;3243
2910;414;724
2911;822;1111
2912;590;630
2913;3244;3284
2914;599;610
2915;3333;3370
2916;599;633
2917;985;1008
2918;631;683
2919;3346;3369
2920;1016;1037
2921;652;663
2922;3373;3409
2923;1045;1066
2924;652;686
2925;828;855
2926;3412;3449
2927;311;364
2928;684;728
2929;1;180
2930;3426;3448
2931;945;957
2932;703;714
2933;3452;3490
2934;1266;1311
2935;252;315
2936;224;243
2937;3466;3489
2938;1285;1296
2939;1285;1319
2940;3493;3532
2941;244;263
2942;1312;1355
2943;3507;3531
2944;335;354
2945;1356;1404
2946;3535;3571
2947;27;76
2948;1378;1389
2949;3548;3570
2950;1378;1407
2951;98;104
2952;3574;3610
2953;52;116
2954;3587;3609
2955;144;412
2956;257;272
2957;150;171
2958;3612;3648
2959;244;575
2960;264;276
2961;3625;3647
2962;170;181
2963;3653;3691
2964;1147;1195
2965;3694;3732
2966;1405;1455
2967;1431;1482
2968;1424;1435
2969;3709;3731
2970;1434;1501
2971;1424;1458
2972;1448;1530
2973;1476;1653
2974;1479;1533
2975;1654;1665
2976;1556;1578
2977;1654;1689
2978;41;70
2979;1556;1624
2980;1566;1627
2981;92;144
2982;1703;1748
2983;742;842
2984;224;320
2985;1870;1978
2986;2018;2074
2987;2884;2896
2988;3740;3777
2989;3666;3747
2990;3829;3945
2991;3754;3776
2992;3953;3969
2993;328;414
2994;3807;3822
2995;1687;1733
2996;1;138
2997;421;548
2998;3912;3924
2999;1;138
3000;551;660
3001;3970;4012
3002;39;133
3003;667;739
3004;246;348
3005;4013;4056
3006;834;1162
3007;668;908
3008;4057;4101
3009;840;868
3010;1007;1093
3011;4196;4229
3012;1703;1736
3013;4220;4231
3014;1734;1786
3015;4232;4268
3016;1755;1766
3017;4256;4267
3018;1755;1769
3019;4256;4267
3020;1755;1789
3021;4269;4301
3022;2390;2591
3023;4292;4303
3024;2598;2760
3025;4292;4303
3026;2767;2927
3027;4304;4340
3028;2986;3150
3029;893;906
3030;3157;3330
3031;1024;1036
3032;3273;3284
3033;82;131
3034;98;132
3035;132;186
3036;155;166
3037;4328;4339
3038;155;189
3039;4375;4409
3040;187;240
3041;209;243
3042;101;195
3043;76;732
3044;4397;4408
3045;150;156
3046;578;587
3047;24;122
3048;600;675
3049;833;1035
3050;603;629
3051;1047;1227
3052;726;964
3053;1234;1402
3054;56;750
3055;1469;1640
3056;581;590
3057;1647;1820
3058;445;768
3059;94;101
3060;31;270
3061;219;228
3062;271;334
3063;668;679
3064;132;214
3065;212;308
3066;298;309
3067;219;304
3068;298;332
3069;589;937
3070;293;302
3071;335;397
3072;595;623
3073;89;243
3074;362;398
3075;125;141
3076;398;457
3077;187;219
3078;426;437
3079;207;218
3080;426;460
3081;281;330
3082;207;218
3083;323;338
3084;458;509
3085;396;428
3086;331;377
3087;479;490
3088;416;427
3089;379;427
3090;479;512
3091;552;595
3092;428;471
3093;510;555
3094;622;646
3095;6;49
3096;529;540
3097;622;662
3098;26;35
3099;549;767
3100;637;648
3101;142;161
3102;773;820
3103;46;145
3104;672;724
3105;792;803
3106;60;341
3107;792;823
3108;844;886
3109;66;87
3110;821;866
3111;861;872
3112;197;209
3113;867;916
3114;870;885
3115;1101;1135
3116;887;911
3117;887;923
3118;1136;1166
3119;902;913
3120;1167;1201
3121;930;954
3122;1212;1230
3123;930;969
3124;1236;1270
3125;883;919
3126;945;956
3127;1271;1305
3128;917;975
3129;954;968
3130;944;955
3131;970;994
3132;944;958
3133;944;978
3134;1010;1034
3135;976;1027
3136;1010;1050
3137;1307;1341
3138;997;1030
3139;1025;1036
3140;1028;1083
3141;1034;1049
3142;1345;1379
3143;1054;1065
3144;1051;1075
3145;1000;1003
3146;1093;1117
3147;30;138
3148;1135;1160
3149;172;281
3150;1135;1175
3151;392;486
3152;1151;1162
3153;406;483
3154;1160;1174
3155;164;745
3156;1054;1086
3157;1176;1201
3158;408;418
3159;1084;1131
3160;1176;1217
3161;15;701
3162;1103;1114
3163;1192;1203
3164;704;731
3165;1103;1117
3166;1201;1216
3167;1103;1134
3168;1380;1407
3169;1132;1178
3170;1411;1445
3171;1151;1162
3172;750;778
3173;1151;1182
3174;780;808
3175;1;32
3176;808;837
3177;1218;1242
3178;837;866
3179;1218;1253
3180;1233;1244
3181;1242;1257
3182;1456;1474
3183;1259;1285
3184;46;285
3185;1480;1514
3186;952;1136
3187;1303;1328
3188;1515;1549
3189;286;341
3190;743;759
3191;1551;1585
3192;1303;1344
3193;970;986
3194;305;316
3195;1589;1623
3196;305;339
3197;1624;1654
3198;1655;1689
3199;1697;1725
3200;666;682
3201;1730;1758
3202;5;295
3203;1319;1330
3204;1759;1793
3205;58;88
3206;1328;1343
3207;1795;1829
3208;176;205
3209;1345;1370
3210;350;450
3211;1833;1867
3212;355;392
3213;1868;1894
3214;1899;1933
3215;342;397
3216;1949;1962
3217;1968;2002
3218;367;400
3219;398;444
3220;2003;2037
3221;13;105
3222;416;427
3223;2039;2073
3224;416;447
3225;1361;1372
